country,year,top500_systems_count,top500_rmax_sum_pflops,ai_publications,ai_policy_initiatives_new,country_code,region,income_group,oecd_member,gpai_member,gdp_per_capita_usd,rd_gdp,researchers_per_million,it_net_secr,internet_users_pct,fixed_broadband_per100,mobile_cellular_per100,tertiary_enrollment_gross,ict_service_exports_pct,computer_comm_services_pct,hightech_exports_pct_manu,electric_power_kwh_per_capita
Sweden,2012,4,0.52836,1.024599721,0,SWE,Europe & Central Asia,High income,1,0,57749.56154,3.23025,5196.71759,22775,93.18,3073170.0,124.465,68.74230194,18.7485241,52.33874146,17.98383179,14289.59509
Sweden,2013,7,1.1612926,0.882110048,0,SWE,Europe & Central Asia,High income,1,0,60843.98888,3.26042,6717.6193,25830,94.7836,3147620.0,125.142,65.78208923,19.90622903,54.8820549,18.0253833,13870.38991
Sweden,2014,3,0.812531,0.949884207,0,SWE,Europe & Central Asia,High income,1,0,59583.45845,3.10184,6909.46438,30531,92.5236,3281410.0,126.98,64.95419312,21.89399108,57.14694519,17.87746724,13480.14822
Sweden,2015,5,2.472241,0.711630815,2,SWE,Europe & Central Asia,High income,1,0,51188.16521,3.21903,6846.13413,41234,90.6102,3496240.0,128.974,66.42832184,21.68773682,55.2389609,18.12909541,13523.98046
Sweden,2016,5,2.775031,0.786076074,2,SWE,Europe & Central Asia,High income,1,0,51703.50883,3.24736,7143.443,61582,89.6509,3679770.0,126.402,68.3060379,18.9555166,53.1886436,17.83760164,13675.78732
Sweden,2017,5,4.029796,0.718859754,1,SWE,Europe & Central Asia,High income,1,0,53210.22333,3.36279,7316.6476,136977,93.0063,3854840.0,124.473,70.43424988,21.19843693,50.65770014,15.11034245,13498.41683
Sweden,2018,3,3.599656,0.637033212,4,SWE,Europe & Central Asia,High income,1,0,54018.45544,3.32106,7425.66896,189345,89.247,3942090.0,124.086,73.4083786,21.10148678,51.47605627,14.16431406,13330.43217
Sweden,2019,2,4.7717,0.552787459,7,SWE,Europe & Central Asia,High income,1,0,51648.98928,3.38758,7685.83827,264047,94.4934,4038730.0,125.457,75.11485291,22.35497507,54.25663128,14.50578357,12811.50381
Sweden,2020,2,4.7717,0.598571663,2,SWE,Europe & Central Asia,High income,1,0,52568.5727,3.4896,7754.64384,338969,94.5394,4179570.0,123.549,79.11963654,24.84434559,58.16377385,15.13595084,12607.49807
Sweden,2021,3,10.0247,0.509331174,8,SWE,Europe & Central Asia,High income,1,0,60647.54164,3.40216,8159.79705,402066,94.6703,4253440.0,124.961,85.94261932,24.5594031,57.96886401,13.93483175,13017.99735
Sweden,2022,5,14.2415,0.572859254,2,SWE,Europe & Central Asia,High income,1,0,54836.89072,3.40822,8623.7461,480359,95.0097,4258840.0,140.782,83.89761353,21.83855464,53.42416293,17.25665414,12418.39732
Sweden,2023,6,26.71047,0.499714175,10,SWE,Europe & Central Asia,High income,1,0,54950.28347,3.40822,8623.7461,558403,95.7033,4298050.0,140.266,81.39981842,21.2253524,54.72178575,17.62385203,12149.51799
Sweden,2024,7,50.09091,0.455139458,8,SWE,Europe & Central Asia,High income,1,0,57117.48774,3.40822,8623.7461,582362,95.5293,4298050.0,140.266,81.39981842,20.73613953,56.95721341,17.65245511,12149.51799
Switzerland,2010,5,0.346885,0.664052953,0,CHE,Europe & Central Asia,High income,1,1,76531.37294,2.87457,4497.48676,11343,83.9,2913520.0,123.236,52.80406189,10.03383126,39.31849843,25.80901187,8174.535959
Switzerland,2011,4,0.317895,0.841611849,0,CHE,Europe & Central Asia,High income,1,1,90476.75897,2.87457,4497.48676,19299,85.193,3078340.0,127.397,53.13528061,10.00560433,40.09783467,25.27353949,7928.19067
Switzerland,2012,1,0.3162,0.935358347,0,CHE,Europe & Central Asia,High income,1,1,85836.20768,2.87457,4497.48676,27881,85.2,3212370.0,132.031,54.83562088,10.04786919,41.02158891,26.0587679,7886.094306
Switzerland,2013,4,1.405767,0.856226352,0,CHE,Europe & Central Asia,High income,1,1,87304.33058,2.9424866666666665,4767.90219,31993,86.34,3438090.0,136.551,56.18124008,10.6958326,40.62816682,26.75106783,7806.440718
Switzerland,2014,6,7.959572,0.895190548,0,CHE,Europe & Central Asia,High income,1,1,88724.99094,3.0104033333333335,5038.31762,40108,83.6173,3535990.0,136.138,58.06505966,11.67987371,42.16759862,26.65872834,7520.043905
Switzerland,2015,6,8.631418,0.957806876,0,CHE,Europe & Central Asia,High income,1,1,83806.4476,3.07832,5308.73305,57464,87.4791,3700560.0,135.723,60.81856155,12.03807491,44.09946683,27.05151,7498.675504
Switzerland,2016,3,8.397281,0.76909256,1,CHE,Europe & Central Asia,High income,1,1,82153.07454,3.07765,5283.0336449999995,143994,89.1347,3775920.0,134.236,61.1939888,12.05761088,46.21694984,27.33545717,7479.693284
Switzerland,2017,3,21.716281,0.781490085,1,CHE,Europe & Central Asia,High income,1,1,82254.37693,3.07698,5257.33424,278505,89.6861,3916720.0,131.17,62.45972061,11.783992,45.65006557,14.02385686,7582.254278
Switzerland,2018,3,21.716281,0.756924243,0,CHE,Europe & Central Asia,High income,1,1,85217.36915,3.13689,5409.532215,580292,91.8,3883880.0,126.681,64.35339355,10.36443526,45.69868177,13.31821693,7433.821268
Switzerland,2019,4,25.37305,0.716731008,0,CHE,Europe & Central Asia,High income,1,1,84121.93103,3.1968,5561.73019,821368,93.1461,4023920.0,126.921,66.30934143,9.580092176,44.384952,12.90949367,7353.928968
Switzerland,2020,2,23.12675,0.675179095,2,CHE,Europe & Central Asia,High income,1,1,85897.78433,3.2516249999999998,5791.56437,1036600,94.3499,4016260.0,127.376,68.06764221,11.04084728,45.51668045,12.84508671,7154.990173
Switzerland,2021,3,26.21535,0.706737159,1,CHE,Europe & Central Asia,High income,1,1,93664.77367,3.30645,6021.39855,1221667,95.5694,4174440.0,123.212,71.89392853,10.19077685,45.75521136,14.23506327,7315.37291
Switzerland,2022,4,28.56379,0.594931345,1,CHE,Europe & Central Asia,High income,1,1,94394.51068,3.30645,6021.39855,1327747,96.4528,4103730.0,123.971,74.15267944,11.35794139,44.52233265,29.9881398,7309.485788
Switzerland,2023,4,28.56379,0.630373968,0,CHE,Europe & Central Asia,High income,1,1,100623.5496,3.30645,6021.39855,1454404,97.3444,4230930.0,128.64,74.00608826,12.51504942,44.06658234,29.3340287,7096.3284
Switzerland,2024,5,312.13704,0.537386579,0,CHE,Europe & Central Asia,High income,1,1,103998.1867,3.30645,6021.39855,1507153,97.3444,4230930.0,128.64,74.00608826,12.74760657,46.33827484,29.26856018,7096.3284
Türkiye,2010,1,0.0267836,0.848574284,0,TUR,Europe & Central Asia,Upper middle income,1,1,10698.96994,0.79369,882.50416,6245,39.82,7098160.0,84.2159,56.7506218,1.314164998,8.831518011,2.194824352,2463.859758
Türkiye,2011,0,0.0,0.974337552,1,TUR,Europe & Central Asia,Upper middle income,1,1,11373.63558,0.79393,977.26304,8689,43.0657,7591370.0,88.0167,61.5163002,1.129560053,9.191613138,2.110645608,2666.738378
Türkiye,2012,0,0.0,1.123879094,1,TUR,Europe & Central Asia,Upper middle income,1,1,11776.75934,0.82595,1100.18611,16733,45.13,7868970.0,90.0041,70.10449982,0.869390219,8.398068022,2.154852626,2749.713681
Türkiye,2013,0,0.0,1.139137141,1,TUR,Europe & Central Asia,Upper middle income,1,1,12635.557,0.81206,1175.90164,20046,46.25,8893390.0,91.1758,79.6469574,1.858110668,9.317833922,3.130552576,2747.584087
Türkiye,2014,0,0.0,1.237803502,0,TUR,Europe & Central Asia,Upper middle income,1,1,12209.38623,0.8564,1163.53689,23067,51.0374,8866360.0,92.1219,86.99768066,1.816450491,9.448716654,3.37973172,2848.971658
Türkiye,2015,0,0.0,1.148860057,0,TUR,Europe & Central Asia,Upper middle income,1,1,11064.64945,0.96732,1136.18026,28548,53.745,9504590.0,92.0327,95.56450653,1.770339557,9.856180065,3.436104436,2930.202721
Türkiye,2016,0,0.0,1.288754327,1,TUR,Europe & Central Asia,Upper middle income,1,1,10984.36432,1.11979,1263.789,103855,58.3477,10499700.0,91.9287,103.7155838,2.051381861,10.28026469,3.038145997,3073.678912
Türkiye,2017,0,0.0,1.539385353,2,TUR,Europe & Central Asia,Upper middle income,1,1,10756.38777,1.17632,1420.59574,271843,64.6846,11924900.0,93.6408,110.5340729,1.987651188,9.764019284,3.232912935,3262.784174
Türkiye,2018,0,0.0,1.443245914,2,TUR,Europe & Central Asia,Upper middle income,1,1,9684.118199,1.27093,1585.08328,356867,71.0428,13407200.0,94.9086,115.4624634,2.184206507,9.159920574,2.673531299,3347.762687
Türkiye,2019,0,0.0,1.269317405,6,TUR,Europe & Central Asia,Upper middle income,1,1,9395.23378,1.3196,1737.57621,453706,73.9767,14232000.0,94.6498,117.0054703,2.040047443,9.061606084,3.028176692,3294.221903
Türkiye,2020,0,0.0,1.176997586,10,TUR,Europe & Central Asia,Upper middle income,1,1,8798.117917,1.36748,1964.65668,570108,77.6696,16734900.0,95.3961,118.8836823,5.382068263,16.0417728,3.152770113,3318.847059
Türkiye,2021,0,0.0,1.167116554,6,TUR,Europe & Central Asia,Upper middle income,1,1,9981.763984,1.40209,2209.69913,652636,81.4084,18135700.0,99.5415,125.7637863,4.121661391,12.71177004,3.2836274,3587.458367
Türkiye,2022,0,0.0,1.232589795,6,TUR,Europe & Central Asia,Upper middle income,1,1,10897.83979,1.32343,2478.67633,778926,83.4372,18998800.0,103.721,127.5779724,3.187131367,9.81769437,3.664035549,3554.228162
Türkiye,2023,0,0.0,1.013309316,0,TUR,Europe & Central Asia,Upper middle income,1,1,13375.09473,1.32343,2478.67633,843190,85.9607,19600200.0,105.684,127.5779724,3.990092786,11.39704848,4.51829099,3581.254545
Türkiye,2024,1,3.00329,1.106743233,2,TUR,Europe & Central Asia,Upper middle income,1,1,15892.71573,1.32343,2478.67633,949548,87.3079,19600200.0,105.684,127.5779724,4.213485583,11.42396029,5.13775957,3581.254545
United Arab Emirates,2010,0,0.0,0.056044771,0,ARE,Middle East & North Africa,High income,0,1,44795.29493,0.47252,2168.42732,785,68.0,786818.0,157.473,53.21132817,4.874493927,10.00809717,3.766659993,12827.37672
United Arab Emirates,2011,0,0.0,0.092709875,0,ARE,Middle East & North Africa,High income,0,1,51921.90451,0.47252,2168.42732,1124,78.0,866968.0,162.894,53.21132817,4.874493927,10.00809717,3.766659993,13085.7207
United Arab Emirates,2012,1,0.0693591,0.134644717,0,ARE,Middle East & North Africa,High income,0,1,53141.61243,0.54009,2168.42732,2167,85.0,954988.0,183.741,53.21132817,4.874493927,10.00809717,3.766659993,13475.03223
United Arab Emirates,2013,0,0.0,0.152869237,0,ARE,Middle East & North Africa,High income,0,1,53247.24095,0.60766,2168.42732,2533,88.0,1041930.0,205.105,53.21132817,4.874493927,10.00809717,3.607384386,13409.14914
United Arab Emirates,2014,0,0.0,0.091321352,0,ARE,Middle East & North Africa,High income,0,1,52725.23584,0.67523,2168.42732,3382,90.4,1091760.0,204.192,53.21132817,4.874493927,10.00809717,10.16951897,13560.37144
United Arab Emirates,2015,0,0.0,0.146166467,0,ARE,Middle East & North Africa,High income,0,1,44910.335,0.8657,2168.42732,5434,90.5,1234450.0,206.839,53.21132817,4.874493927,10.00809717,5.301997688,14046.28701
United Arab Emirates,2016,0,0.0,0.172388569,1,ARE,Middle East & North Africa,High income,0,1,42721.09994,0.9318,2509.55341,8787,90.6,1297590.0,220.412,53.21132817,4.874493927,10.00809717,2.619028405,13705.61813
United Arab Emirates,2017,0,0.0,0.167748434,2,ARE,Middle East & North Africa,High income,0,1,43733.61923,1.097845,2487.061525,12192,94.8199,2761830.0,214.701,53.21132817,4.874493927,10.00809717,2.84060044,13672.11577
United Arab Emirates,2018,0,0.0,0.179443276,1,ARE,Middle East & North Africa,High income,0,1,47135.35919,1.26389,2464.56964,14292,98.45,3024570.0,214.842,53.21132817,4.874493927,10.00809717,2.903264325,13702.80273
United Arab Emirates,2019,0,0.0,0.200865869,2,ARE,Middle East & North Africa,High income,0,1,45938.60736,1.31065,2476.63113,18682,99.15,3045960.0,209.033,53.88146552,4.874493927,10.00809717,2.998655779,13914.14266
United Arab Emirates,2020,2,9.01375,0.294628954,0,ARE,Middle East & North Africa,High income,0,1,37991.7493,1.48831,2581.47405,13901,100.0,3245120.0,194.468,54.97469981,4.874493927,10.00809717,5.377044928,13855.06579
United Arab Emirates,2021,2,9.01375,0.226908578,1,ARE,Middle East & North Africa,High income,0,1,44118.50472,1.49469,2606.78477,24706,100.0,3573060.0,186.301,56.45203344,4.874493927,10.00809717,8.957962657,14828.6941
United Arab Emirates,2022,2,9.01375,0.272194825,1,ARE,Middle East & North Africa,High income,0,1,50759.75892,1.49469,2606.78477,16388,100.0,3774060.0,195.625,60.4188226,4.874493927,10.00809717,9.287760224,14687.97398
United Arab Emirates,2023,1,7.257,0.383128435,0,ARE,Middle East & North Africa,High income,0,1,49850.68722,1.49469,2606.78477,22222,100.0,3947870.0,199.424,61.34561144,4.874493927,10.00809717,8.960293974,14687.97398
United Arab Emirates,2024,2,12.351,0.33950857,0,ARE,Middle East & North Africa,High income,0,1,50273.50605,1.49469,2606.78477,46058,100.0,3947870.0,199.424,63.73844511,4.580267307,9.430845472,8.960293974,14687.97398
United Kingdom,2010,38,1.7854544,3.699086489,0,GBR,Europe & Central Asia,High income,1,1,39778.32205,1.63886,4089.20558,82563,85.0,19151500.0,121.781,59.84672928,7.195664031,18.73542293,23.30365863,5712.741211
United Kingdom,2011,27,1.8721074,3.823402608,0,GBR,Europe & Central Asia,High income,1,1,42295.92738,1.64681,3973.02377,114622,85.38,20588900.0,121.498,59.34267044,7.169392507,17.77597984,23.30572182,5472.534181
United Kingdom,2012,25,6.6336425,3.427790429,0,GBR,Europe & Central Asia,High income,1,1,42688.32637,1.57587,4017.98198,159285,87.48,21685700.0,122.465,59.16817093,7.260319899,17.25047618,23.46019672,5456.247744
United Kingdom,2013,29,8.08223656,4.11892402,1,GBR,Europe & Central Asia,High income,1,1,43606.98379,1.62096,4171.80763,181643,89.8441,23039800.0,122.185,56.81504822,7.345780417,17.40392176,23.58764249,5395.749856
United Kingdom,2014,30,14.87121314,4.006269378,0,GBR,Europe & Central Asia,High income,1,1,47746.24218,2.26488,4280.79983,210025,91.6133,23729800.0,120.958,56.56708908,7.529556829,18.05548774,22.20447501,5118.926029
United Kingdom,2015,29,14.53211059,4.068165363,1,GBR,Europe & Central Asia,High income,1,1,45255.34492,2.27566,4389.5625,285617,92.0003,24663100.0,121.212,56.48590088,7.904529953,18.63917711,22.33359077,5078.263274
United Kingdom,2016,11,20.025427,3.841301814,0,GBR,Europe & Central Asia,High income,1,1,41257.90855,2.32052,4434.65942,570586,94.7758,25473600.0,119.787,58.11048126,7.778044527,18.07488262,23.5591126,5009.541665
United Kingdom,2017,17,30.717835,3.581546673,4,GBR,Europe & Central Asia,High income,1,1,40916.81151,2.32602,4472.69458,1400176,90.4246,26043400.0,119.207,59.63351822,7.893077081,18.80844111,22.61946496,4932.162023
United Kingdom,2018,22,42.786556,3.357418011,14,GBR,Europe & Central Asia,High income,1,1,43702.99763,2.71124,4472.69458,1811830,90.692,26587100.0,118.184,61.12511826,7.900630614,18.47173295,22.33311186,4901.869088
United Kingdom,2019,18,39.955369,3.276652985,14,GBR,Europe & Central Asia,High income,1,1,43158.74113,2.6708,4472.69458,2405337,92.5166,26859700.0,120.25,65.48407745,7.742452081,18.91741271,23.09420011,4775.404842
United Kingdom,2020,10,30.95014,3.075871262,11,GBR,Europe & Central Asia,High income,1,1,40812.67947,2.93883,4472.69458,2445275,94.8182,27329700.0,117.305,69.37016296,9.420772637,20.33708955,23.0073605,4511.027208
United Kingdom,2021,11,35.2874,2.931418236,7,GBR,Europe & Central Asia,High income,1,1,47691.37688,2.89711,4472.69458,2954879,96.1965,27821000.0,117.887,76.71749115,8.957352093,19.35496536,23.86540572,4569.643497
United Kingdom,2022,12,57.018004,2.780877002,6,GBR,Europe & Central Asia,High income,1,1,47057.04323,2.89711,4472.69458,3003030,96.2989,28149000.0,119.834,79.7250824,8.655993144,18.56166906,27.15977082,4326.193716
United Kingdom,2023,14,62.248784,2.990049956,6,GBR,Europe & Central Asia,High income,1,1,49944.47021,2.89711,4472.69458,3243401,96.2988,28460000.0,122.796,80.49877167,8.912739312,18.70401255,28.89171461,4207.951294
United Kingdom,2024,16,89.372064,2.63405107,5,GBR,Europe & Central Asia,High income,1,1,53246.36761,2.89711,4472.69458,4738464,96.2988,28460000.0,122.796,80.49877167,9.237088996,20.4069844,29.71796596,4207.951294
United States,2010,282,17.9692747,15.44271413,0,USA,North America,High income,1,1,48642.61002,2.71444,3550.08505,767662,71.69,84522000.0,91.6593,88.72641754,4.562705633,34.90864108,22.61947752,13392.69101
United States,2011,255,25.2658494,16.28541532,2,USA,North America,High income,1,1,50024.8688,2.73803,3659.09511,930471,69.7295,88317000.0,94.683,88.72641754,4.556912152,35.36636631,20.62491616,13235.00877
United States,2012,252,59.97546714,15.35668923,0,USA,North America,High income,1,1,51708.40116,2.67273,3642.58414,1205823,74.7,92514000.0,96.1284,88.72641754,4.894848588,34.77589797,20.1742507,12945.15704
United States,2013,252,106.833638,15.38090944,1,USA,North America,High income,1,1,53179.01276,2.69592,3725.75931,1360046,71.4,96032000.0,97.0595,88.72641754,5.049095377,34.16952083,20.18863537,12972.21997
United States,2014,232,122.4523359,14.98092457,1,USA,North America,High income,1,1,54973.42075,2.70881,3824.01193,1633177,73.0,97810000.0,99.8396,88.6268692,5.102569183,33.27759065,20.48439822,12962.14254
United States,2015,233,161.2674255,15.3764872,0,USA,North America,High income,1,1,56572.9189,2.77328,3858.04036,2039539,74.5542,102212000.0,101.832,88.88941193,5.384304454,33.03730295,21.39044804,12828.81608
United States,2016,165,173.2226393,15.30617814,3,USA,North America,High income,1,1,57638.10184,2.83676,3809.11997,3694357,85.5444,105714000.0,102.752,88.83505249,5.504384565,32.51713618,22.4192942,12806.19771
United States,2017,168,250.904434,15.41736256,2,USA,North America,High income,1,1,59635.09844,2.88357,3931.60035,9863566,87.2749,108200000.0,102.381,88.16738892,5.690571517,32.58015482,19.26596996,12604.16256
United States,2018,124,458.255257,16.00934093,14,USA,North America,High income,1,1,62499.87444,2.99045,4226.79136,21517004,88.4989,110756000.0,103.935,88.29917908,5.775826699,32.02111868,18.48426993,13054.40454
United States,2019,116,600.014746,15.09302702,16,USA,North America,High income,1,1,64746.45068,3.14704,4265.92083,40706354,89.4303,114292000.0,105.321,87.88871002,6.721490728,33.15739652,18.68539393,12678.25405
United States,2020,113,621.6556,14.65510868,14,USA,North America,High income,1,1,63515.94918,3.42467,4464.09495,46678110,90.3447,121232000.0,103.855,87.56765747,8.155839305,38.20325524,19.49397616,12393.43826
United States,2021,122,854.43371,14.25806075,12,USA,North America,High income,1,1,70205.05092,3.48313,4825.1804,52122869,91.2684,125885000.0,106.325,84.85508728,7.807596038,37.99717923,19.90146141,12556.09158
United States,2022,128,2085.04514,12.32019534,7,USA,North America,High income,1,1,76657.24888,3.58623,4825.1804,60194281,92.2016,128037000.0,108.786,79.36193085,7.416058243,35.92551435,20.5789833,12968.16281
United States,2023,150,2400.75732,12.21934889,6,USA,North America,High income,1,1,81032.26212,3.58623,4825.1804,62879335,93.1444,131028000.0,112.411,79.36193085,7.509795948,34.89864364,21.84598784,12551.22563
United States,2024,171,4408.38205,11.14795051,2,USA,North America,High income,1,1,84534.04078,3.58623,4825.1804,66850221,93.1444,131028000.0,112.411,79.36193085,7.87536207,34.98590758,24.32298284,12551.22563
